,SEASON_YEAR,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM_PG,FGA_PG,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_PG_RANK,FGA_PG_RANK,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS,PCT_FGM_RANK,PCT_FGA_RANK,PCT_FG3M_RANK,PCT_FG3A_RANK,PCT_FTM_RANK,PCT_FTA_RANK,PCT_OREB_RANK,PCT_DREB_RANK,PCT_REB_RANK,PCT_AST_RANK,PCT_TOV_RANK,PCT_STL_RANK,PCT_BLK_RANK,PCT_BLKA_RANK,PCT_PF_RANK,PCT_PFD_RANK,PCT_PTS_RANK,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,OPPONENT,HOME
98,2021-22,MIA,2022-03-11T00:00:00,MIA vs. CLE,W,33.858333333333334,7,14,0.5,0,1,0.0,10,12,0.833,2,2,4,5,1,3,1,1,1,6,24,15,47.3,0,0,41.0,1,1,1,1,37,23,27,26,20,33,20,8,5,35,15,44,39,24,37,7,6,32,15,22,21,11,18,13,5,21,1,115.7,117.4,117.4,95.2,97.1,97.1,20.6,20.3,20.3,0.25,5.0,19.2,0.063,0.059,0.061,3.8,4.0,0.5,0.622,0.28,0.267,98.78,97.11,80.93,97.11,0.194,69,7.0,14.0,20,21,21,17,17,17,12,16,16,27,9,33,24,49,43,13,15,28,28,19,29,27,29,29,22,23,27,0.259,0.241,0.0,0.05,0.455,0.48,0.333,0.074,0.121,0.294,0.143,0.429,0.25,1.0,0.059,0.333,0.296,27,32,20,43,31,27,18,50,48,28,14,14,20,54,22,31,23,0.929,0.071,0.583,0.0,0.0,0.292,0.417,0.25,0.583,0.286,0.714,0.0,0.0,0.286,0.714,13,42,32,44,20,4,15,9,15,31,26,16,7,34,21,CLE,True
99,2021-22,MIA,2022-03-15T00:00:00,MIA vs. DET,W,18.051666666666666,2,9,0.222,0,2,0.0,4,4,1.0,1,1,2,3,0,0,1,0,0,2,8,13,17.9,0,0,15.0,1,1,1,1,55,52,52,53,20,22,20,45,48,1,33,53,54,41,53,45,6,1,1,52,52,16,54,13,5,54,1,127.4,126.3,126.3,89.1,92.1,92.1,38.3,34.2,34.2,0.3,0.0,21.4,0.059,0.05,0.054,0.0,0.0,0.222,0.372,0.268,0.271,102.32,101.04,84.2,101.04,0.098,38,2.0,9.0,7,11,11,10,12,12,3,5,5,18,53,26,27,52,48,1,1,54,52,26,26,14,13,13,45,52,52,0.167,0.333,0.0,0.167,0.211,0.182,0.5,0.071,0.125,0.3,0.0,0.0,1.0,0.0,0.0,0.182,0.167,44,3,20,4,56,56,3,51,45,27,1,45,1,1,1,54,50,0.778,0.222,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.5,0.5,0.0,0.0,0.5,0.5,45,11,45,44,20,8,6,9,25,13,38,16,7,14,36,DET,True
100,2021-22,MIA,2022-03-21T00:00:00,MIA @ PHI,L,34.81,8,15,0.533,0,3,0.0,11,11,1.0,1,4,5,6,1,1,0,1,1,6,27,0,44.0,0,0,40.0,1,39,39,39,32,18,21,24,20,9,20,5,8,1,33,22,29,18,37,29,23,32,15,22,12,35,24,13,5,23,1,109.5,110.3,110.3,110.2,108.7,108.7,-0.7,1.6,1.6,0.333,6.0,23.1,0.032,0.125,0.079,3.8,3.7,0.533,0.68,0.278,0.292,94.12,94.46,78.71,94.46,0.223,68,8.0,15.0,33,34,34,33,26,26,34,32,32,11,6,20,39,27,34,13,12,25,18,20,14,46,42,42,13,18,21,0.308,0.263,0.0,0.115,0.647,0.647,0.333,0.174,0.192,0.353,0.143,0.2,0.0,0.333,0.067,0.353,0.36,18,25,20,18,15,8,18,27,26,17,14,32,23,34,25,30,12,0.8,0.2,0.593,0.222,0.0,0.259,0.407,0.222,0.37,0.5,0.5,0.0,0.0,0.5,0.5,39,17,30,9,20,7,17,16,46,13,38,16,7,14,36,PHI,False
101,2021-22,MIA,2022-03-23T00:00:00,MIA vs. GSW,L,40.526666666666664,7,15,0.467,2,2,1.0,4,5,0.8,2,3,5,3,0,2,0,0,4,5,20,-11,36.5,0,0,34.0,1,39,39,39,3,23,21,31,2,22,1,45,44,44,15,32,29,41,53,15,23,1,54,32,33,51,39,13,5,36,1,113.1,119.5,119.5,131.1,130.4,130.4,-18.0,-10.9,-10.9,0.12,0.0,15.0,0.048,0.097,0.068,0.0,0.0,0.533,0.581,0.195,0.197,94.71,92.38,76.99,92.38,0.088,77,7.0,15.0,27,20,20,54,53,53,49,45,45,52,53,44,33,36,38,1,1,25,34,51,50,43,46,46,49,23,21,0.219,0.211,0.154,0.067,0.267,0.263,0.333,0.15,0.192,0.12,0.0,0.286,0.0,0.0,0.286,0.263,0.217,33,42,7,34,53,51,18,36,26,53,1,25,23,1,57,47,43,0.867,0.133,0.5,0.1,0.3,0.35,0.2,0.2,0.4,1.0,0.0,1.0,0.0,1.0,0.0,29,28,45,30,2,3,49,18,37,1,56,1,7,1,56,GSW,True
102,2021-22,MIA,2022-03-25T00:00:00,MIA vs. NYK,L,37.016666666666666,11,17,0.647,1,2,0.5,7,8,0.875,3,4,7,7,4,1,1,0,1,7,30,-7,50.9,0,0,49.0,1,39,39,39,15,5,17,7,8,22,7,21,27,28,7,22,16,14,2,29,6,1,15,12,8,47,13,13,5,7,1,119.7,120.6,120.6,131.7,132.8,132.8,-12.0,-12.2,-12.2,0.389,1.75,22.6,0.107,0.103,0.104,12.9,12.7,0.676,0.731,0.316,0.325,88.2,87.53,72.94,87.53,0.228,68,11.0,17.0,15,19,19,55,56,56,47,47,47,9,36,23,6,34,22,49,48,8,8,7,5,56,57,57,9,5,17,0.379,0.304,0.1,0.077,0.5,0.471,0.429,0.211,0.269,0.438,0.333,0.167,0.333,0.0,0.05,0.438,0.366,4,9,13,33,24,29,11,19,11,10,45,39,12,1,16,16,10,0.882,0.118,0.667,0.133,0.1,0.0,0.233,0.167,0.533,0.2,0.8,1.0,0.0,0.273,0.727,27,31,16,20,16,41,44,25,21,41,13,1,7,38,19,NYK,True
103,2021-22,MIA,2022-03-26T00:00:00,MIA vs. BKN,L,24.988333333333333,2,9,0.222,0,3,0.0,3,4,0.75,2,4,6,4,1,1,1,1,3,3,7,-26,25.2,0,0,21.0,1,39,39,39,53,52,52,53,20,9,20,51,48,51,15,22,21,34,37,29,6,32,43,50,54,57,52,13,5,53,1,83.4,86.8,86.8,135.7,138.5,138.5,-52.4,-51.7,-51.7,0.286,4.0,26.7,0.091,0.2,0.143,6.7,6.3,0.222,0.325,0.18,0.195,103.92,100.85,84.04,100.85,0.054,53,2.0,9.0,55,55,55,57,57,57,57,57,57,19,13,15,10,5,5,21,21,54,54,55,51,8,14,14,55,52,52,0.125,0.243,0.0,0.167,0.273,0.286,0.4,0.286,0.316,0.5,0.059,0.2,0.25,0.5,0.214,0.3,0.152,52,31,20,4,52,47,14,5,3,5,6,32,20,46,52,41,53,0.667,0.333,0.571,0.286,0.0,0.0,0.429,0.0,0.286,0.0,1.0,0.0,0.0,0.0,1.0,53,2,34,3,20,41,13,45,53,50,1,16,7,52,1,BKN,True
104,2021-22,MIA,2022-03-28T00:00:00,MIA vs. SAC,W,33.86666666666667,10,14,0.714,3,5,0.6,4,4,1.0,1,4,5,7,3,0,0,0,0,5,27,4,40.5,0,0,42.0,1,1,1,1,36,9,27,4,1,3,6,45,48,1,33,22,29,14,11,45,23,1,1,32,12,29,28,13,5,17,1,125.8,130.9,130.9,123.3,125.0,125.0,2.4,5.9,5.9,0.269,2.33,28.0,0.042,0.133,0.093,12.0,11.6,0.821,0.857,0.24,0.251,98.99,96.38,80.31,96.38,0.198,68,10.0,14.0,10,8,8,47,46,46,30,30,30,23,24,10,36,23,27,46,45,2,2,39,38,26,32,32,20,9,27,0.278,0.233,0.231,0.185,1.0,1.0,0.25,0.174,0.185,0.35,0.231,0.0,0.0,0.0,0.0,0.5,0.303,21,35,1,3,1,1,28,27,29,19,29,45,23,1,1,7,21,0.643,0.357,0.519,0.0,0.333,0.074,0.148,0.0,0.519,0.429,0.571,0.667,0.333,0.5,0.5,57,1,41,44,1,33,56,45,24,24,32,14,6,14,36,SAC,True
105,2021-22,MIA,2022-03-30T00:00:00,MIA @ BOS,W,36.8,9,17,0.529,0,3,0.0,6,8,0.75,1,2,3,2,2,1,0,0,2,4,24,11,31.6,0,0,31.0,1,1,1,1,16,13,17,25,20,9,20,31,27,51,33,44,45,50,23,29,23,1,32,42,21,21,45,13,5,42,1,104.0,103.8,103.8,87.8,90.0,90.0,16.2,13.8,13.8,0.1,1.0,8.3,0.027,0.049,0.038,8.3,8.2,0.529,0.585,0.25,0.269,105.55,104.35,86.96,104.35,0.12,80,9.0,17.0,44,46,46,6,9,9,21,22,22,55,46,52,43,53,53,29,28,27,33,35,27,4,2,2,42,13,17,0.31,0.279,0.0,0.115,0.4,0.4,0.25,0.067,0.088,0.1,0.143,0.167,0.0,0.0,0.111,0.25,0.289,16,15,20,18,34,36,28,53,53,56,14,39,23,1,32,49,25,0.824,0.176,0.75,0.25,0.0,0.167,0.25,0.167,0.5,0.667,0.333,0.0,0.0,0.667,0.333,36,22,9,5,20,17,41,25,25,5,51,16,7,6,51,BOS,False
106,2021-22,MIA,2022-04-02T00:00:00,MIA @ CHI,W,35.05,7,12,0.583,2,3,0.667,6,7,0.857,2,5,7,6,2,1,0,1,3,5,22,17,40.4,0,0,39.0,1,1,1,1,30,23,41,13,2,9,2,31,32,31,15,13,16,18,23,29,23,32,43,32,26,9,29,13,5,26,1,140.6,149.3,149.3,124.3,125.8,125.8,16.4,23.5,23.5,0.214,3.0,26.1,0.08,0.161,0.125,8.7,8.7,0.667,0.729,0.227,0.23,94.44,91.07,75.89,91.07,0.139,67,7.0,12.0,4,2,2,48,47,47,20,11,11,36,20,16,15,16,12,30,31,9,9,46,46,44,51,51,37,23,41,0.2,0.207,0.167,0.143,0.333,0.304,0.667,0.208,0.259,0.286,0.333,0.333,0.0,0.5,0.2,0.313,0.22,38,45,5,7,41,43,1,22,14,31,45,20,23,46,50,34,42,0.75,0.25,0.455,0.182,0.273,0.0,0.272,0.0,0.273,0.2,0.8,1.0,0.0,0.429,0.571,48,10,50,14,3,41,35,45,55,41,13,1,7,26,30,CHI,False
107,2021-22,MIA,2022-04-05T00:00:00,MIA vs. CHA,W,35.733333333333334,9,15,0.6,2,4,0.5,7,8,0.875,0,5,5,8,3,2,0,0,1,5,27,15,48.0,0,0,46.0,1,1,1,1,24,13,21,11,2,5,7,21,27,28,48,13,29,10,11,15,23,1,15,32,12,11,17,13,5,14,1,144.2,144.2,144.2,124.4,126.3,126.3,19.7,17.8,17.8,0.286,2.67,27.6,0.0,0.156,0.082,10.3,10.2,0.667,0.729,0.244,0.256,103.54,102.76,85.63,102.76,0.152,77,9.0,15.0,3,4,4,49,49,49,16,17,17,19,21,12,48,19,31,38,38,9,10,37,34,9,5,5,35,13,21,0.243,0.234,0.133,0.138,0.318,0.32,0.0,0.217,0.167,0.381,0.333,0.4,0.0,0.0,0.067,0.333,0.243,30,34,12,8,44,42,48,18,36,16,45,16,23,1,25,31,36,0.733,0.267,0.519,0.148,0.222,0.0,0.259,0.074,0.37,0.0,1.0,1.0,0.0,0.222,0.778,49,8,41,16,6,41,39,41,46,50,1,1,7,44,14,CHA,True
108,2021-22,MIA,2022-04-08T00:00:00,MIA vs. ATL,W,37.266666666666666,5,10,0.5,0,2,0.0,10,12,0.833,1,3,4,1,4,1,0,0,2,9,20,-3,25.3,0,0,27.0,1,1,1,1,13,40,49,26,20,22,20,8,5,35,33,32,39,56,2,29,23,1,32,2,33,39,51,13,5,49,1,113.7,109.3,109.3,114.2,116.4,116.4,-0.5,-7.1,-7.1,0.043,0.25,5.0,0.031,0.081,0.058,20.0,19.7,0.5,0.654,0.235,0.253,94.36,95.31,79.43,95.31,0.093,75,5.0,10.0,25,37,37,41,41,41,33,43,43,57,52,57,40,43,45,55,56,28,25,43,37,45,38,38,47,40,49,0.179,0.179,0.0,0.095,0.556,0.522,0.25,0.158,0.174,0.091,0.4,0.125,0.0,0.0,0.182,0.474,0.244,42,51,20,25,20,24,28,35,33,57,54,43,23,1,45,11,35,0.8,0.2,0.5,0.1,0.0,0.1,0.5,0.0,0.4,0.2,0.8,0.0,0.0,0.2,0.8,39,17,45,30,20,27,6,45,37,41,13,16,7,46,11,ATL,True
109,2022-23,MIA,2022-10-19T00:00:00,MIA vs. CHI,L,36.56666666666667,5,11,0.455,0,0,0.0,14,16,0.875,3,5,8,3,2,1,1,0,2,10,24,-12,42.1,0,0,39.0,1,36,36,36,12,48,46,46,28,49,28,4,4,28,14,12,10,49,11,35,5,1,41,3,27,60,35,12,1,32,1,120.2,115.4,115.4,123.5,127.5,127.5,-3.4,-12.1,-12.1,0.125,1.5,12.5,0.094,0.143,0.119,8.3,8.7,0.455,0.665,0.247,0.245,103.33,103.7,86.42,103.7,0.139,78,5.0,11.0,16,29,29,53,60,60,43,56,56,54,43,51,18,26,16,47,49,49,31,36,42,6,2,2,48,48,46,0.172,0.19,0.0,0.0,0.667,0.593,0.429,0.217,0.267,0.176,0.167,0.2,0.5,0.0,0.111,0.5,0.267,57,51,28,49,13,19,12,23,15,55,31,41,3,1,36,14,46,1.0,0.0,0.417,0.0,0.0,0.167,0.583,0.292,0.417,0.4,0.6,0.0,0.0,0.4,0.6,1,49,59,42,28,20,2,9,50,29,30,22,11,33,27,CHI,True
110,2022-23,MIA,2022-10-21T00:00:00,MIA vs. BOS,L,40.13333333333333,9,17,0.529,0,1,0.0,0,0,0.0,3,4,7,5,0,1,0,1,0,3,18,7,36.9,0,0,32.0,1,36,36,36,2,15,11,35,28,28,28,63,64,63,14,24,18,31,54,35,16,30,1,58,44,16,43,12,1,48,1,112.6,113.8,113.8,109.9,103.7,103.7,2.6,10.0,10.0,0.172,0.0,22.7,0.073,0.118,0.093,0.0,0.0,0.529,0.529,0.185,0.187,94.03,96.28,80.23,96.28,0.149,80,9.0,17.0,29,31,31,28,14,14,31,19,19,50,54,32,29,35,28,1,1,37,53,56,57,50,38,38,45,15,11,0.237,0.218,0.0,0.05,0.0,0.0,0.3,0.182,0.219,0.238,0.0,0.125,0.0,0.143,0.0,0.143,0.198,43,40,28,38,63,64,32,34,27,45,1,48,16,31,1,63,55,0.941,0.059,1.0,0.333,0.0,0.111,0.0,0.444,0.667,0.444,0.556,0.0,0.0,0.444,0.556,19,44,1,1,28,34,63,2,8,26,38,22,11,31,33,BOS,True
111,2022-23,MIA,2022-10-22T00:00:00,MIA vs. TOR,W,34.833333333333336,7,16,0.438,1,1,1.0,9,11,0.818,1,3,4,5,2,0,0,0,2,7,24,6,34.3,0,0,34.0,1,1,1,1,20,32,16,48,8,28,1,16,13,38,39,37,41,31,11,50,16,1,41,15,27,19,51,12,1,44,1,123.8,123.6,123.6,114.8,116.9,116.9,9.0,6.7,6.7,0.238,2.5,17.9,0.037,0.081,0.063,7.1,7.2,0.469,0.576,0.295,0.297,99.35,98.53,82.11,98.53,0.118,72,7.0,16.0,15,14,14,38,38,38,20,22,22,38,31,40,40,42,49,37,39,46,41,11,14,29,24,24,55,32,16,0.25,0.302,0.125,0.056,0.36,0.407,0.2,0.111,0.125,0.238,0.167,0.0,0.0,0.0,0.095,0.333,0.27,35,7,13,30,52,44,44,42,52,45,31,50,16,1,32,42,44,0.938,0.063,0.5,0.083,0.125,0.083,0.375,0.083,0.417,0.5,0.5,1.0,0.0,0.571,0.429,22,39,48,37,17,41,22,50,50,17,42,1,11,17,47,TOR,True
112,2022-23,MIA,2022-10-24T00:00:00,MIA vs. TOR,L,33.795,8,15,0.533,2,3,0.667,8,9,0.889,2,6,8,4,1,0,0,3,1,5,26,-2,40.6,0,0,40.0,1,36,36,36,31,22,23,34,2,8,9,21,25,26,26,9,10,41,33,50,16,61,16,29,19,41,39,12,1,30,1,98.2,100.0,100.0,104.7,102.9,102.9,-6.4,-2.9,-2.9,0.286,4.0,16.7,0.049,0.171,0.105,4.2,4.2,0.6,0.686,0.26,0.262,98.06,98.0,81.67,98.0,0.214,69,8.0,15.0,61,59,59,18,10,10,50,42,42,26,14,44,38,17,21,18,18,23,24,27,27,35,29,29,16,22,23,0.364,0.242,0.333,0.107,0.421,0.429,0.333,0.222,0.242,0.267,0.2,0.0,0.0,0.6,0.1,0.313,0.377,7,32,3,13,44,40,26,19,21,43,39,50,16,52,33,49,6,0.8,0.2,0.462,0.077,0.231,0.154,0.307,0.231,0.385,0.667,0.333,1.0,0.0,0.75,0.25,53,11,55,38,3,22,34,15,56,8,55,1,11,4,58,TOR,True
113,2022-23,MIA,2022-10-26T00:00:00,MIA @ POR,W,27.966666666666665,7,15,0.467,0,3,0.0,3,4,0.75,3,2,5,5,1,2,0,2,1,4,17,11,35.5,0,0,31.0,1,1,1,1,57,32,23,43,28,8,28,57,55,48,14,42,32,31,33,16,16,51,16,45,49,7,47,12,1,50,1,128.2,134.5,134.5,112.9,115.5,115.5,15.3,19.0,19.0,0.227,5.0,21.7,0.111,0.08,0.096,4.3,4.4,0.467,0.507,0.257,0.254,103.15,99.55,82.96,99.55,0.12,58,7.0,15.0,10,4,4,33,33,33,10,7,7,41,10,35,13,43,26,20,22,47,59,29,36,7,16,16,54,32,23,0.241,0.278,0.0,0.13,0.375,0.364,0.333,0.118,0.192,0.217,0.091,0.222,0.0,0.667,0.071,0.444,0.218,38,16,28,8,48,50,26,41,35,52,15,40,16,54,20,26,52,0.8,0.2,0.824,0.0,0.0,0.588,0.176,0.353,0.824,0.714,0.286,0.0,0.0,0.714,0.286,53,11,7,42,28,1,55,4,1,7,58,22,11,8,57,POR,False
114,2022-23,MIA,2022-10-27T00:00:00,MIA @ GSW,L,37.05166666666667,8,13,0.615,4,7,0.571,7,7,1.0,1,5,6,8,2,6,0,0,2,5,27,-8,62.2,0,0,57.0,1,36,36,36,8,22,34,17,1,1,10,29,39,1,39,12,26,7,11,1,16,1,41,29,15,54,4,12,1,3,1,109.4,108.9,108.9,113.3,120.5,120.5,-3.9,-11.7,-11.7,0.348,4.0,32.0,0.026,0.135,0.08,8.0,7.7,0.769,0.84,0.198,0.216,104.65,101.7,84.75,101.7,0.217,79,8.0,13.0,41,45,45,35,46,46,44,55,55,13,14,9,50,30,36,45,44,8,5,52,50,3,7,7,12,22,34,0.258,0.191,0.364,0.206,0.538,0.467,0.2,0.278,0.261,0.421,0.222,0.4,0.0,0.0,0.182,0.5,0.314,34,50,2,4,26,33,44,10,17,14,44,16,16,1,51,14,31,0.462,0.538,0.296,0.074,0.444,0.37,0.26,0.259,0.222,0.25,0.75,0.75,0.25,0.5,0.5,64,1,64,39,1,3,47,12,62,45,15,18,10,20,38,GSW,False
115,2022-23,MIA,2022-10-29T00:00:00,MIA @ SAC,L,37.108333333333334,4,11,0.364,0,1,0.0,5,7,0.714,1,6,7,6,2,2,0,2,0,5,13,-1,34.4,0,0,30.0,1,36,36,36,7,59,46,57,28,28,28,43,39,52,39,9,18,21,11,16,16,51,1,29,58,35,50,12,1,51,1,111.6,112.7,112.7,114.6,115.4,115.4,-3.0,-2.7,-2.7,0.24,3.0,27.3,0.025,0.207,0.101,9.1,9.1,0.364,0.462,0.18,0.185,102.39,101.54,84.62,101.54,0.124,79,4.0,11.0,31,35,35,37,32,32,42,39,39,37,24,20,54,7,22,49,50,59,62,57,58,12,9,9,52,59,46,0.138,0.164,0.0,0.053,0.208,0.241,0.143,0.316,0.269,0.4,0.286,0.4,0.0,0.333,0.0,0.192,0.146,62,58,28,33,61,60,51,9,14,16,51,16,16,36,1,61,62,0.909,0.091,0.615,0.0,0.0,0.0,0.385,0.231,0.615,0.75,0.25,0.0,0.0,0.75,0.25,33,31,28,42,28,50,17,15,17,3,59,22,11,4,58,SAC,False
116,2022-23,MIA,2022-11-01T00:00:00,MIA vs. GSW,W,36.82833333333333,6,17,0.353,2,7,0.286,9,9,1.0,3,3,6,8,3,0,1,1,1,4,23,2,42.2,0,0,41.0,1,1,1,1,11,38,11,62,2,1,24,16,25,1,14,37,26,7,5,50,5,30,16,45,33,29,34,12,1,28,1,110.6,117.1,117.1,109.7,116.0,116.0,0.8,1.1,1.1,0.333,2.67,25.8,0.081,0.083,0.082,9.7,9.4,0.412,0.549,0.261,0.274,104.11,98.4,82.0,98.4,0.134,76,6.0,17.0,34,26,26,27,35,35,35,32,32,14,30,23,24,41,33,53,52,52,50,25,23,5,25,25,49,38,11,0.2,0.254,0.167,0.233,0.529,0.529,0.429,0.136,0.207,0.364,0.231,0.0,0.5,0.25,0.077,0.211,0.258,49,26,8,3,28,27,12,39,32,24,46,50,3,32,22,59,47,0.588,0.412,0.348,0.174,0.261,0.0,0.391,0.217,0.174,0.25,0.75,1.0,0.0,0.5,0.5,63,2,61,15,2,50,16,22,63,45,15,1,11,20,38,GSW,True
117,2022-23,MIA,2022-11-07T00:00:00,MIA vs. POR,L,33.23833333333334,5,14,0.357,0,1,0.0,6,6,1.0,0,4,4,7,2,6,0,0,3,3,16,-3,47.3,0,0,39.0,1,36,36,36,40,48,27,60,28,28,28,38,46,1,55,24,41,15,11,1,16,1,58,58,52,43,25,12,1,32,1,107.5,111.8,111.8,117.6,116.2,116.2,-10.2,-4.4,-4.4,0.318,3.5,26.9,0.0,0.182,0.073,7.7,7.8,0.357,0.481,0.253,0.253,99.56,98.2,81.83,98.2,0.129,68,5.0,14.0,46,36,36,43,36,36,55,45,45,19,20,21,55,12,41,41,46,62,61,32,37,26,26,26,51,48,27,0.185,0.237,0.0,0.038,0.462,0.462,0.0,0.211,0.182,0.412,0.222,0.75,0.0,0.0,0.2,0.25,0.211,54,33,28,44,38,34,55,24,37,15,44,2,16,1,53,57,54,0.929,0.071,0.625,0.0,0.0,0.25,0.375,0.5,0.625,0.4,0.6,0.0,0.0,0.4,0.6,27,36,26,42,28,7,22,1,14,29,30,22,11,33,27,POR,True
118,2022-23,MIA,2022-11-10T00:00:00,MIA vs. CHA,W,42.31666666666667,11,19,0.579,0,1,0.0,13,15,0.867,3,7,10,8,2,2,0,1,2,9,35,11,63.0,1,0,57.0,1,1,1,1,1,5,6,23,28,28,28,5,5,33,14,5,6,7,11,16,16,30,41,5,2,7,3,1,1,3,1,114.3,117.6,117.6,101.5,103.5,103.5,12.8,14.2,14.2,0.381,4.0,23.5,0.067,0.189,0.122,5.9,5.6,0.579,0.684,0.274,0.289,99.39,96.98,80.82,96.98,0.278,85,11.0,19.0,25,25,25,11,13,13,14,14,14,9,14,29,34,10,14,30,30,28,25,20,17,28,35,35,2,5,6,0.344,0.257,0.0,0.036,0.481,0.455,0.375,0.318,0.333,0.471,0.286,0.286,0.0,1.0,0.125,0.321,0.35,12,24,28,46,34,36,22,8,6,6,51,31,16,58,38,48,16,0.947,0.053,0.629,0.057,0.0,0.057,0.371,0.229,0.571,0.182,0.818,0.0,0.0,0.182,0.818,18,47,24,41,28,48,24,17,21,54,10,22,11,55,10,CHA,True
119,2022-23,MIA,2022-11-12T00:00:00,MIA vs. CHA,W,31.3,6,8,0.75,1,2,0.5,7,7,1.0,2,5,7,8,0,1,0,0,2,5,20,13,43.4,0,0,38.0,1,1,1,1,53,38,57,4,8,12,11,29,39,1,26,12,18,7,54,35,16,1,41,29,39,5,31,12,1,37,1,144.7,147.6,147.6,124.2,125.0,125.0,20.5,22.6,22.6,0.267,0.0,42.1,0.087,0.192,0.143,0.0,0.0,0.813,0.903,0.157,0.16,98.67,97.38,81.15,97.38,0.178,63,6.0,8.0,1,1,1,55,56,56,5,4,4,32,54,1,22,8,9,1,1,3,2,62,62,32,34,34,37,38,57,0.167,0.138,0.1,0.083,0.636,0.583,0.4,0.227,0.259,0.364,0.0,0.333,0.0,0.0,0.143,0.417,0.215,58,62,24,22,14,21,17,18,18,24,1,24,16,1,42,29,53,0.75,0.25,0.5,0.0,0.15,0.0,0.35,0.1,0.5,0.6,0.4,1.0,0.0,0.667,0.333,57,4,48,42,12,50,26,46,29,11,50,1,11,9,53,CHA,True
